164461,chupapiedra estriada
164462,chupapiedra barbona
164463,chupapiedra punteada
164463,pequita punteada
164464,chupapiedra californiana
164466,chupapiedra sargacera
164467,chupiedra flaca
164468,chupapiedra chiquita
164470,chupapiedra acojinada
164472,pequita esmerilada
164497,rapes pescadores
164500,rape pescador
164505,rape hocicón
164508,rape rabo manchado
164511,rape boca negra
164518,ranisapos
164520,pez sargazo
164523,pescador caña larga
164523,ranisapo ceboso
164524,pescador ocelado
164524,ranisapo pescador
164525,ranisapo uniocelado
164526,ranisapo sangrón
164529,ranisapo antenado
164530,ranisapo enano
164556,pescador
164556,ranisapo estriado
164569,gómitas
164571,bostezador rosado
164573,murciélagos
164575,pez diablo narizón
164576,murciélago tapacaminos
164576,pez diablo ñato
164578,murciélago lomo áspero
164580,murciélago manchado
164581,murciélago diablo
164583,murciélago inclinado
164584,pez diablo narizón
164594,diablito espinoso
164594,murciélago picudo
164597,murciélago tres cuernos
164598,murciélago biocelado
164620,peces balón
164653,peces anzuelo
164667,gadimorenas
164670,carboneros
164670,moras
164670,moras y carboneros
164673,mora viola
164681,carbonero negro
164694,bacaletes
164696,bacalete antena
164696,ciliado
164697,bregmacero
164699,bacalete rayado
164701,bacalaos
164711,bacalao del Pacifico
164712,bacalao del Atlántico
164717,bacalao de Groenlandia
164727,carbonero
164728,abadejo
164731,merluza barbona reina
164735,merluza barbona del Golfo
164737,merluza barbona floridana
164765,lota
164766,bertorella
164789,merluzas
164792,merluza norteña
164802,granadero luminoso
164802,mollera luminosa
164807,brótulas
164807,brótulas y congriperlas
164807,congriperlas
164809,brótula roja
164818,brótula
164818,brótula barbona
164819,brótula barba de carnero
164821,lengua rosada
164822,lengua pintada
164825,clarín
164825,congriperla clarín
164827,congriperla jaspeada
164829,clarín manchado
164830,congriperla bigotona
164831,clarín
164831,congriperla amarilla
164833,congriperla rayada
164834,congriperla plateada
164836,congriperla leopardo
164837,congriperla cornuda
164838,congriperla mexicana
164848,congriperla adornada
164850,congriperla arcoiris
164851,congriperla labio leporino
164854,congriperla nacarada
164856,congriperla canastera
164864,congriperla fantasma
164865,congriperla cabezona
164897,brótula robusta
164956,brótula amarillenta
164966,brótula rojiza
164969,dama blanca ciega
164970,brótula del Golfo
164981,congriperla parda
164983,congriperla labio leporino
164985,brótula aletiroja
164986,brótula hocico terciopelado
164988,brótula oscura
165006,congriperla moteada
165094,perleros
165096,fierásfer
165096,perlero del Atlántico
165104,perlero del Pacífico
165117,perlero nocturno
165123,perlero mocho
165140,brótulas vivíparas
165151,brótula aletona
165153,brótula del profesor
165180,pez ciego
165215,viruelas
165219,viruela dos rayas
165295,viruela carbonera
165320,viruela barbona
165332,granaderos
165353,granadero máximo
165364,granadero alinegro
165364,granadero caribeño
165373,granadero tristón
165373,grenadier acorazado
165377,granadero carepala
165390,granadero carapacho
165394,granadero espinoso
165395,granadero narizón
165431,voladores
165435,volador de alas claras
165437,volador bandeado
165457,volador isleño
165460,agujeta brasileña
165460,escribano de aletas rojas
165461,agujeta balao
165461,escribano balao
165463,pajarito saltador
165474,escribano
165474,pajarito blanco del Atlántico
165477,pajarito californiano
165499,pajarito cabezidura
165499,pejerrey
165503,agujeta voladora
165503,escribano volador
165504,agujeta alargada
165507,volador flecha
165507,volador oceánico
165508,volador tropical
165509,volador barbudo
165511,volador picudo
165516,volador de 4 alas
165516,volador golondrina
165517,volador espejo
165520,volador alita
165522,volador aletón
165522,volador velero
165528,volador marinero
165546,agujones
165548,agujón sable
165548,sauro atlántico
165551,agujón verde
165553,agujón de aletas rojas
165553,agujón negro
165554,agujón timucú
165554,timucú
165555,agujón californiano
165555,sierrita
165571,agujón
165571,agujón del Atlántico
165572,agujón
165577,agujón lisero
165585,agujón aquillado
165585,agujón de quilla
165607,papardas
165609,paparda del Pacífico
165612,sauro atlántico
165629,cachorritos
165631,bolín
165631,pipón
165635,cachorrito del Conchos
165637,cachorrito del desierto
165650,sardinilla chococo
165651,sardinilla del Pánuco
165653,sardinilla del Bravo
165656,sardinilla mulata
165657,sardinilla narigona
165679,sardinilla de lluvia
165698,almirante de manglar
165698,rivulo de mangle
165698,rivulo matancero
165859,mexcalpiques
165863,mexcalpique mariposa
165864,cuatrojos
165876,topotes y espadas
165878,guayacón mosquito
165889,guayacón del Bravo
165893,gambusia cubana
165894,guayacón yucateco
165898,topote velo negro
165899,topote amazona
165902,topote del Atlántico
165903,gupi
165904,topote mexicano
165906,topote aleta grande
165913,picudito
165917,guatopote jarocho
165918,guatopote de Sonora
165922,espada sureña
165925,espada de Valles
165927,espada de Moctezuma
165928,espada pigmea delgada
165929,espada del Soto La Marina
165933,guajacón metálico
165946,fanguillo
165947,guayacón de Victoria
165951,guayacón de Chimalapa
165961,guayacón jarocho
165972,guajacón barreado
165984,tinícalos
165986,pejerrey pescadillo
165989,pejerrey rasposo
165993,plateadito salado
165996,plateadito playero
166006,cabezote
166006,tinícalo cabezón
166012,pejerrey mocho
166014,pejerrey californiano
166038,catacuche
