17998,"hairy waterclover"
18000,"Guayanan waterclover"
18001,'ihi'ihi
18001,"villous waterclover"
18002,pillwort
18003,"American pillwort"
18004,"water ferns"
18004,"heterosporous ferns"
18005,"mosquito ferns"
18006,"mosquito ferns"
18006,"water ferns"
18006,mosquitoferns
18007,"fern azolla"
18007,"Pacific azolla"
18007,"Pacific mosquitofern"
18008,"Carolina mosquitofern"
18009,"Mexican azolla"
18009,"Mexican mosquitofern"
18010,"water ferns"
18010,"floating ferns"
18011,watermoss
18013,"giant salvinia"
18013,"eared watermoss"
18015,cycads
18019,coontie
18030,pines
18031,fir
18032,"balsam fir"
18033,spruce
18034,"red spruce"
18035,pine
18036,"slash pine"
18037,"loblolly pine"
18038,"longleaf pine"
18040,cypress
18040,"bald cypress"
18041,baldcypress
18041,"bald cypress"
18042,cypress
18042,redwood
18043,arborvitae
18043,thuya
18043,"red cedar"
18044,"western red cedar"
18044,"western redcedar"
18045,false-cypress
18045,"white cedar"
18045,cedar
18046,"Atlantic white-cedar"
18046,"southern white-cedar"
18046,"Atlantic white cedar"
18046,"southern white cedar"
18047,juniper
18047,cedar
18047,redcedar
18048,"eastern red-cedar"
18048,"red cedar juniper"
18048,"eastern redcedar"
18055,ephedra
18056,gnetophytes
18057,welwitschia
18068,magnolias
18070,"laurier doux"
18070,swamp-bay
18070,sweetbay
18071,cucumbertree
18071,cucumber-tree
18072,"Ashe's magnolia"
18073,"Fraser's magnolia"
18073,"mountain magnolia"
18074,"laurier tulipier"
18074,bull-bay
18074,"southern magnolia"
18075,"bigleaf magnolia"
18076,"pyramid magnolia"
18077,"umbrella magnolia"
18077,umbrella-tree
18078,"Puerto Rico magnolia"
18079,"laurel magnolia"
18082,anisetree
18083,"Florida anisetree"
18083,"Florida anise-tree"
18084,"yellow anise-tree"
18084,"yellow anisetree"
18085,tuliptree
18086,"yellow poplar"
18086,"tulip poplar"
18086,yellow-poplar
18086,tuliptree
18086,bois-jaune
18086,tulip-poplar
18092,"custard apples"
18097,"mountain soursop"
18098,soursop
18099,"custard apple"
18100,"sweet sop"
18100,"sugar apple"
18101,"pond apple"
18102,"tail grape"
18108,pawpaw
18109,"woolly pawpaw"
18110,"slimleaf pawpaw"
18111,"Nash's pawpaw"
18112,"bigflower pawpaw"
18113,"smallflower pawpaw"
18114,"dwarf pawpaw"
18115,"netted pawpaw"
18116,"four-petal pawpaw"
18116,"fourpetal pawpaw"
18117,pawpaw
18118,"false pawpaw"
18119,"beautiful pawpaw"
